epoch,RGBVI,WI,ExB,COM,GreenCoverage,bn,IPCA,NDI
25,0.11252997815608978,0.13129962980747223,0.13231243193149567,0.09828978031873703,0.10650088638067245,0.24885298311710358,0.45922407507896423,0.08550664037466049
26,0.07861988991498947,0.12050344049930573,0.12289931625127792,0.08443216234445572,0.09916765987873077,0.25503847002983093,0.4613368809223175,0.0753437727689743
27,0.07696797698736191,0.12815354764461517,0.12684689462184906,0.09338734298944473,0.08855265378952026,0.22781872749328613,0.48089197278022766,0.07203318178653717
28,0.07297761738300323,0.11901937425136566,0.12135709822177887,0.078280009329319,0.08134426176548004,0.22205205261707306,0.48249369859695435,0.06914840638637543
29,0.08371458947658539,0.12420110404491425,0.1251111626625061,0.07734265178442001,0.08583593368530273,0.22781074047088623,0.4675721228122711,0.08584608137607574
30,0.07482613623142242,0.1095309779047966,0.11635007709264755,0.07750026881694794,0.08456911146640778,0.22913284599781036,0.45891135931015015,0.09415135532617569
31,0.07527033239603043,0.11378119885921478,0.11077416688203812,0.07946283370256424,0.11477524042129517,0.21951887011528015,0.44227665662765503,0.08651717007160187
32,0.07672064751386642,0.11045340448617935,0.11096768826246262,0.08417407423257828,0.11756186932325363,0.22433148324489594,0.44365355372428894,0.1440904289484024
33,0.07015862315893173,0.10928751528263092,0.11159496754407883,0.07324440032243729,0.09317431598901749,0.23484548926353455,0.4891194701194763,0.07583443075418472
34,0.08783289045095444,0.11265875399112701,0.11408635228872299,0.0844426229596138,0.08709315955638885,0.21035142242908478,0.4518885314464569,0.07257299870252609
35,0.08308722823858261,0.10681059211492538,0.11452531814575195,0.07831881940364838,0.09882589429616928,0.222084641456604,0.46963003277778625,0.07614366710186005
36,0.07109927386045456,0.10732077807188034,0.11919083446264267,0.07752259820699692,0.08925066888332367,0.2300049215555191,0.438127338886261,0.08124621212482452
37,0.07926856726408005,0.12179805338382721,0.12193555384874344,0.08123360574245453,0.09890316426753998,0.20677070319652557,0.4325442612171173,0.07046619802713394
38,0.11651122570037842,0.11208415776491165,0.11510498076677322,0.09957985579967499,0.07944288104772568,0.20386424660682678,0.44672659039497375,0.08326214551925659
39,0.11075820028781891,0.1102185994386673,0.12072761356830597,0.10858495533466339,0.07693932205438614,0.21626818180084229,0.4392239451408386,0.08116061985492706
40,0.07745182514190674,0.13328459858894348,0.14222019910812378,0.07348655164241791,0.11079277098178864,0.20924043655395508,0.430757075548172,0.09616678953170776
41,0.10988391190767288,0.11711995303630829,0.1073388010263443,0.11301285773515701,0.09100277721881866,0.20449450612068176,0.4284707009792328,0.08750423043966293
42,0.09737814962863922,0.11583378165960312,0.1174437627196312,0.09231401234865189,0.1358112096786499,0.20949004590511322,0.4291861951351166,0.07826554775238037
43,0.10671162605285645,0.105824314057827,0.11571650952100754,0.08897130936384201,0.07365722954273224,0.21298523247241974,0.42372971773147583,0.07769817858934402
44,0.09834099560976028,0.10404954850673676,0.10588910430669785,0.10177576541900635,0.1019262820482254,0.20272305607795715,0.4671010375022888,0.07164687663316727
45,0.07212090492248535,0.10607162863016129,0.10483209043741226,0.07515574991703033,0.07373867928981781,0.20166079699993134,0.48357439041137695,0.0838775709271431
46,0.07313257455825806,0.11061278730630875,0.11529263108968735,0.07148082554340363,0.09699850529432297,0.2185600996017456,0.4387775957584381,0.09309949725866318
47,0.0720294862985611,0.1076493188738823,0.10697940737009048,0.0755598321557045,0.07359188795089722,0.20427663624286652,0.4264644980430603,0.07167010009288788
48,0.09449521452188492,0.11620792001485825,0.12485305964946747,0.07981245219707489,0.0915212631225586,0.2030784636735916,0.45285630226135254,0.07313341647386551
49,0.06889539211988449,0.10139588266611099,0.10457158833742142,0.06995711475610733,0.08763428777456284,0.20240704715251923,0.43720078468322754,0.10021935403347015
50,0.07023489475250244,0.10820639133453369,0.10669910162687302,0.07530872523784637,0.11405625194311142,0.19812999665737152,0.4177395701408386,0.07198672741651535
51,0.06764698773622513,0.11373728513717651,0.11414550244808197,0.07018444687128067,0.07376141101121902,0.20175203680992126,0.42943689227104187,0.09980084002017975
52,0.0750701054930687,0.10403262078762054,0.10354495048522949,0.09929919242858887,0.08311200886964798,0.19979505240917206,0.43185052275657654,0.06541149318218231
53,0.07242648303508759,0.1030772402882576,0.10272188484668732,0.06936663389205933,0.07199949026107788,0.20685544610023499,0.4159647524356842,0.07773900777101517
54,0.07159674912691116,0.10312873125076294,0.10352081060409546,0.07222221791744232,0.08735551685094833,0.19854485988616943,0.42124634981155396,0.0667351707816124
55,0.06525808572769165,0.1036934033036232,0.10590752214193344,0.06990538537502289,0.11550398170948029,0.19710710644721985,0.4149909019470215,0.06475058943033218
56,0.07372917234897614,0.10333209484815598,0.10248712450265884,0.0671786218881607,0.09559612721204758,0.1971735656261444,0.43395552039146423,0.08652355521917343
57,0.07096486538648605,0.09952104091644287,0.10034222155809402,0.06959383934736252,0.07238663733005524,0.19395458698272705,0.41590577363967896,0.08964427560567856
58,0.06588904559612274,0.10001230984926224,0.10224759578704834,0.07563050091266632,0.0888371542096138,0.1959441602230072,0.42147406935691833,0.07014475762844086
59,0.07083050161600113,0.10520470142364502,0.11325589567422867,0.07282751053571701,0.07471169531345367,0.2008802890777588,0.42480915784835815,0.06432784348726273
60,0.06521501392126083,0.10127697139978409,0.09906886518001556,0.0684056431055069,0.09557892382144928,0.19892612099647522,0.42118731141090393,0.06508850306272507
61,0.07193859666585922,0.10295610129833221,0.1039549708366394,0.071525938808918,0.07442605495452881,0.20136427879333496,0.4406273663043976,0.06608497351408005
62,0.06864605844020844,0.10687335580587387,0.11417181044816971,0.07926662266254425,0.0943634882569313,0.1947852075099945,0.431242436170578,0.06617654860019684
63,0.06925074756145477,0.09947878867387772,0.09911826997995377,0.06831090897321701,0.07160913199186325,0.19318366050720215,0.433285653591156,0.06781694293022156
64,0.07402694225311279,0.11059744656085968,0.10997544229030609,0.07392831891775131,0.09187744557857513,0.19411024451255798,0.4086895287036896,0.06630349159240723
65,0.08087407797574997,0.10228098183870316,0.0997566431760788,0.07923702150583267,0.0723535493016243,0.1955219954252243,0.40843528509140015,0.07969052344560623
66,0.0897592157125473,0.11042691022157669,0.11144580692052841,0.09477356821298599,0.10249976068735123,0.1989731639623642,0.411905974149704,0.06847085058689117
67,0.06708384305238724,0.09918023645877838,0.09890297800302505,0.07078851759433746,0.08019578456878662,0.1955656111240387,0.41369447112083435,0.06569890677928925
68,0.07003088295459747,0.09803430736064911,0.09812407940626144,0.07226406037807465,0.09240712225437164,0.20150233805179596,0.4078423082828522,0.06998101621866226
69,0.06433127075433731,0.10066377371549606,0.09960569441318512,0.06847430765628815,0.06973012536764145,0.1940898597240448,0.41133326292037964,0.0656123012304306
70,0.07249768823385239,0.0976564958691597,0.09787746518850327,0.07187066972255707,0.06948769837617874,0.19688042998313904,0.4150148928165436,0.07869324833154678
71,0.07186676561832428,0.09734012931585312,0.0975307822227478,0.07992652803659439,0.06987721472978592,0.19404561817646027,0.4184141457080841,0.06526853889226913
72,0.06813479214906693,0.09988828003406525,0.10037747770547867,0.07397525757551193,0.076956607401371,0.19433429837226868,0.41602590680122375,0.06857148557901382
73,0.07084111124277115,0.1003679633140564,0.10206850618124008,0.06913318485021591,0.08376076072454453,0.19460947811603546,0.42415496706962585,0.06739677488803864
74,0.0658041387796402,0.10356887429952621,0.10528891533613205,0.06878861039876938,0.06899040192365646,0.1923823207616806,0.40910249948501587,0.06438332796096802
75,0.06519686430692673,0.09929340332746506,0.09939564019441605,0.06842275708913803,0.071901336312294,0.19081686437129974,0.4141828417778015,0.06590438634157181
76,0.0707540214061737,0.10170900076627731,0.10209286212921143,0.07509463280439377,0.07315951585769653,0.19285163283348083,0.4057310223579407,0.06432125717401505
77,0.06953264772891998,0.09787188470363617,0.0985071063041687,0.07669243961572647,0.06996507942676544,0.19116051495075226,0.40713614225387573,0.06705331802368164
78,0.06911800056695938,0.10059618204832077,0.09961090236902237,0.07270392030477524,0.0852520614862442,0.19016586244106293,0.4093671143054962,0.06956814974546432
79,0.06925701349973679,0.09951310604810715,0.09918034821748734,0.07630777359008789,0.0816383808851242,0.19368989765644073,0.4073403477668762,0.07310744374990463
80,0.06646619737148285,0.09880126267671585,0.0988302230834961,0.06924248486757278,0.07345625013113022,0.19045338034629822,0.40749236941337585,0.06520857661962509
81,0.06490553170442581,0.1026177778840065,0.10198115557432175,0.06849601119756699,0.09358867257833481,0.18893684446811676,0.4059301018714905,0.06545300036668777
82,0.07591889798641205,0.09864956885576248,0.09907718747854233,0.07536894828081131,0.07313703745603561,0.19030532240867615,0.40548965334892273,0.06741826981306076
83,0.06462831795215607,0.09815113991498947,0.09849514812231064,0.07016576826572418,0.0768512710928917,0.19112668931484222,0.41338911652565,0.06514859944581985
84,0.06718195974826813,0.09745114296674728,0.09782397747039795,0.07207046449184418,0.07693322747945786,0.1908765733242035,0.40782585740089417,0.06419878453016281
85,0.06532502919435501,0.09689097106456757,0.09700597077608109,0.07156688719987869,0.07430587708950043,0.189878910779953,0.40484073758125305,0.06781093776226044
86,0.06547556072473526,0.09755855798721313,0.09759676456451416,0.0680992379784584,0.07282150536775589,0.1902620494365692,0.4079669117927551,0.0635342001914978
87,0.06470964103937149,0.09963586181402206,0.10007401555776596,0.06825573742389679,0.07079155743122101,0.18847215175628662,0.4075102210044861,0.0634835734963417
88,0.0644998773932457,0.09729345887899399,0.09751130640506744,0.06814035028219223,0.06927429139614105,0.18984165787696838,0.4074096381664276,0.06368344277143478
89,0.06458380073308945,0.09771092981100082,0.09742876142263412,0.06853049248456955,0.06971731036901474,0.18828944861888885,0.4045847952365875,0.06774123013019562
90,0.06448341906070709,0.0972205400466919,0.09726597368717194,0.06832412630319595,0.06949255615472794,0.18934501707553864,0.4085277020931244,0.0638890340924263
91,0.06474694609642029,0.09886185824871063,0.09911953657865524,0.06833211332559586,0.07354981452226639,0.18882839381694794,0.4030131995677948,0.06388206779956818
92,0.06471449136734009,0.09795218706130981,0.09815105050802231,0.06823750585317612,0.06913794577121735,0.18951073288917542,0.40570810437202454,0.06363239139318466
93,0.06436861306428909,0.09754966199398041,0.0976177453994751,0.06826574355363846,0.06906677782535553,0.18891771137714386,0.4058227241039276,0.06374600529670715
94,0.06503256410360336,0.09780038893222809,0.09785401821136475,0.06837286800146103,0.07019121944904327,0.18871352076530457,0.40398046374320984,0.06380379945039749
95,0.06454509496688843,0.09797728061676025,0.09804755449295044,0.06819397211074829,0.06967835873365402,0.18875505030155182,0.40606507658958435,0.0641750916838646
96,0.06486503034830093,0.09755314141511917,0.09758765995502472,0.06898768991231918,0.06926088035106659,0.1887098252773285,0.4045458436012268,0.0635865181684494
97,0.06443776935338974,0.09822862595319748,0.09811423718929291,0.06813458353281021,0.06898974627256393,0.18957211077213287,0.4046919643878937,0.06355297565460205
98,0.06529016047716141,0.09779839217662811,0.09803467988967896,0.06835809350013733,0.06873990595340729,0.19023509323596954,0.40643906593322754,0.06380663812160492
99,0.06431126594543457,0.09743865579366684,0.09750130027532578,0.06811566650867462,0.06903522461652756,0.18847261369228363,0.40537968277931213,0.06353162974119186
100,0.06453557312488556,0.09730488806962967,0.09736506640911102,0.0681484267115593,0.06890508532524109,0.18859830498695374,0.4039155840873718,0.06387436389923096
