epoch,RGBVI,WI,ExB,COM,GreenCoverage,bn,IPCA,NDI
71,0.7356637120246887,0.7747083306312561,0.7740412950515747,0.7061153054237366,0.7689113616943359,0.7643280625343323,0.683871865272522,0.7366186380386353
72,0.7392494082450867,0.775061309337616,0.7744592428207397,0.7101050019264221,0.7728924751281738,0.7644906640052795,0.6842140555381775,0.7430104613304138
73,0.7421320676803589,0.7728608250617981,0.7725480198860168,0.712443470954895,0.7736610174179077,0.7647271156311035,0.6844663023948669,0.7440652251243591
74,0.7337859272956848,0.7687223553657532,0.7675479650497437,0.7082104086875916,0.7724505662918091,0.7641381025314331,0.6846824884414673,0.7401175498962402
75,0.7297183871269226,0.7700339555740356,0.768997311592102,0.7052604556083679,0.7717918753623962,0.7646697163581848,0.6852588653564453,0.7414032816886902
76,0.7297420501708984,0.7684750556945801,0.7677196264266968,0.7062333226203918,0.7725275158882141,0.764248788356781,0.6850830912590027,0.7489922642707825
77,0.7304463386535645,0.7667830586433411,0.7662196159362793,0.7072334885597229,0.7718505859375,0.7637192606925964,0.6851837038993835,0.7503387331962585
78,0.731138288974762,0.766845703125,0.7663029432296753,0.7065829038619995,0.7718325853347778,0.7636296153068542,0.685381293296814,0.7508183121681213
79,0.7335041761398315,0.7679901719093323,0.7675080895423889,0.7088650465011597,0.7720561623573303,0.764116108417511,0.6852118372917175,0.7529746294021606
80,0.7311123013496399,0.7678467631340027,0.7676059603691101,0.7058312296867371,0.7707740068435669,0.7642050385475159,0.6855283975601196,0.7491272687911987
81,0.7341088652610779,0.7674480676651001,0.7673978209495544,0.7074137926101685,0.7711288332939148,0.7639090418815613,0.6850038766860962,0.7511463761329651
82,0.7343680262565613,0.7677528262138367,0.7677673101425171,0.7074236869812012,0.7722590565681458,0.7642531991004944,0.6851088404655457,0.7538408041000366
83,0.7328160405158997,0.768530547618866,0.7684508562088013,0.7048241496086121,0.7724450826644897,0.7646377682685852,0.6854888200759888,0.7546215653419495
84,0.7325200438499451,0.7685860395431519,0.7684653997421265,0.7046080231666565,0.7720189690589905,0.7646697163581848,0.6855262517929077,0.752898097038269
85,0.7333667874336243,0.7688112854957581,0.7685564160346985,0.7045230865478516,0.7715813517570496,0.7646269798278809,0.685722827911377,0.7503868937492371
86,0.732964813709259,0.768775463104248,0.7684827446937561,0.7043278813362122,0.7716379761695862,0.7647109627723694,0.6858693361282349,0.7527453303337097
87,0.7310770750045776,0.7687373161315918,0.7684412002563477,0.7029085159301758,0.7710618376731873,0.7653608918190002,0.6861128807067871,0.7514433860778809
88,0.7295136451721191,0.7688708305358887,0.7686225771903992,0.7014721035957336,0.7712439894676208,0.7656082510948181,0.6862138509750366,0.7503431439399719
89,0.7302475571632385,0.7691267728805542,0.7688568830490112,0.7018510103225708,0.7720464468002319,0.7657771706581116,0.6863277554512024,0.748963475227356
90,0.729505717754364,0.7691869139671326,0.7687789797782898,0.7004431486129761,0.7719432711601257,0.7658652663230896,0.6865538954734802,0.7462692856788635
91,0.7294448614120483,0.7688533663749695,0.7684186697006226,0.7006787657737732,0.7715754508972168,0.7657973170280457,0.6864714026451111,0.7458229660987854
92,0.7300077080726624,0.7685481905937195,0.768111526966095,0.7010005116462708,0.7716372609138489,0.7656485438346863,0.686689019203186,0.7450204491615295
93,0.729721188545227,0.7682109475135803,0.767745316028595,0.7007701992988586,0.7717905044555664,0.7655519247055054,0.6867185831069946,0.7446242570877075
94,0.729674756526947,0.7680734992027283,0.7675412893295288,0.7005834579467773,0.7717798352241516,0.7654973864555359,0.686647891998291,0.7445402145385742
95,0.729583740234375,0.7677791714668274,0.7672287225723267,0.7005467414855957,0.7718968391418457,0.7654668688774109,0.6866609454154968,0.7447100877761841
96,0.7299119234085083,0.7677974700927734,0.7672277092933655,0.7010239958763123,0.772034764289856,0.7654940485954285,0.6866475343704224,0.7452812194824219
97,0.7301599383354187,0.767683207988739,0.7671171426773071,0.7015325427055359,0.7719514966011047,0.765386164188385,0.6866620182991028,0.7454706430435181
98,0.7304872870445251,0.7679365873336792,0.7673462629318237,0.7018274664878845,0.7719250917434692,0.765514075756073,0.6866820454597473,0.7454622387886047
99,0.7304954528808594,0.767726480960846,0.7671170830726624,0.7019394636154175,0.7717921137809753,0.7654274702072144,0.6866405606269836,0.7453115582466125
100,0.7306033372879028,0.7678055763244629,0.7672128677368164,0.7021291851997375,0.7718386650085449,0.7654486894607544,0.68659508228302,0.7455378770828247
